,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2012/03/07,大井,曇,11,東京スプリング盃競走(OP),201244030711,,16,8,16,195.7,16.0,中,柏木健宏,58,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,,,**,,35.3-37.3,,517(+4),,,フジノウェーブ,
1,2011/05/18,川崎,晴,11,川崎マイラーズ(OP),201145051811,,14,6,10,59.0,10.0,6,柏木健宏,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:41.2,1.2,**,10-10-9-5,36.3-38.6,38.7,513(-9),,,ザッハーマイン,
2,2011/04/20,大井,晴,11,東京スプリント競走(G3),201144042011,,16,5,10,80.7,10.0,9,柏木健宏,56,1.0,0.0,1200,0.0,0.0,0.0,1.0,**,1:11.6,0.8,**,12-12,34.1-36.7,36.6,522(-9),,,セレスハント,
3,2011/03/09,大井,晴,11,東京スプリング盃競走(OP),201144030911,,14,8,15,,,除,柏木健宏,58,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,,,**,,35.2-37.3,,528(-3),,,フジノウェーブ,
4,2011/02/03,大井,晴,11,’11ウインタースプ(OP),201144020311,,10,2,2,28.3,6.0,1,柏木健宏,55,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:10.6,-0.2,**,7-6,34.4-36.2,35.6,531(+2),,,(ジーエスライカー),800.0
5,2010/12/31,大井,晴,12,おおとりオープン競走(OP),201044123112,,14,6,9,19.4,7.0,5,柏木健宏,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:39.1,1.2,**,9-9-9-9,35.9-38.0,38.2,529(+7),,,ロイヤルボス,54.0
6,2010/12/03,大井,晴,11,ディセンバー賞競走,201044120311,,15,3,5,15.8,5.0,2,柏木健宏,56,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:25.9,0.3,**,9-8-7,35.5-37.5,37.0,522(+1),,,ケイアイゲンブ,150.5
7,2010/11/11,大井,晴,10,特選,201044111110,,13,8,12,5.5,2.0,7,柏木健宏,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:41.6,1.7,**,4-4-5-5,36.4-39.3,40.9,521(-6),,,タンゴノセック,
8,2010/10/22,大井,曇,10,アンドロメダ賞競走,201044102210,,13,4,6,12.5,5.0,2,柏木健宏,56,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.7,0.7,**,3-3,34.2-36.8,37.1,527(+8),,,ジーエスライカー,161.0
9,2010/09/30,川崎,雨,9,古都オータムH,201045093009,,12,1,1,40.6,11.0,4,柏木健宏,57,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:41.9,0.7,**,9-9-10-10,36.3-39.3,39.1,519(+7),,,ウツミランカスター,48.0
