,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/03/01,2中山1,曇,11,千葉S(OP),201406020111,,16,8,15,18.3,8,7,津村明秀,56,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.2,0.3,**,7-7,34.3-36.6,36.5,526(0),,,タイセイファントム,
1,2014/01/18,1中山6,晴,11,ニューイヤーS(OP),201406010611,,16,5,10,16.1,8,6,戸崎圭太,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.9,0.5,**,8-7-7,34.9-35.4,35.3,526(+12),,,レッドアリオン,
2,2013/12/21,5中山7,晴,11,ラピスラズリS(OP),201306050711,,16,5,10,30.2,8,2,ムーア,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.5,0.1,**,12-11,33.6-35.8,34.8,514(0),,,アフォード,851.0
3,2013/11/10,5東京4,曇,10,オーロC(OP),201305050410,,18,5,10,127.0,17,6,丸田恭介,53,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.4,0.3,**,12-12,35.3-34.1,33.5,514(-2),,,プリンセスメモリー,
4,2013/10/06,3新潟2,晴,11,信越S(OP),201304030211,,17,8,15,57.1,13,15,津村明秀,54,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.7,0.7,**,7-7,33.9-35.6,35.4,516(-4),,,インプレスウィナー,
5,2013/03/10,2中山6,曇,10,東風S(OP),201306020610,,16,4,8,12.3,7,10,横山典弘,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.2,0.5,**,3-2-2,33.9-36.1,36.5,520(+4),,,ムクドク,
6,2013/01/27,2京都2,晴,11,シルクロードS(G3),201308020211,,16,1,2,48.7,13,10,浜中俊,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.9,0.3,**,9-8,35.0-33.6,33.3,516(-2),,,ドリームバレンチノ,
7,2012/08/26,2札幌4,晴,11,キーンランドC(G3),201201020411,,14,3,3,110.4,10,6,池添謙一,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.1,0.5,**,10-8,33.5-34.1,33.7,518(+8),,,パドトロワ,
8,2012/06/17,1函館4,晴,11,函館スプリントS(G3),201202010411,,11,6,6,22.4,6,8,岩田康誠,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.5,1.1,**,8-7,34.3-35.1,35.5,510(0),,,ドリームバレンチノ,
9,2012/04/15,2阪神8,晴,11,淀屋橋S(1600万下),201209020811,,16,5,9,4.6,1,1,小牧太,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.0,-0.1,**,6-6,34.7-35.3,34.5,510(-6),,,(ハノハノ),"1,738.5"
