,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2017/05/04,名古屋,晴,11,ポピー特別,201748050411,,10,4,4,56.3,7.0,10,木之前葵,55,1.0,0.0,1800,0.0,0.0,1.0,0.0,,2:08.7,8.7,,10-10-10,,45.1,448(-8),,,マヤノオントロジー,
1,2016/02/19,名古屋,晴,9,昇竜杯,201648021909,,6,4,4,44.3,6.0,6,木之前葵,54,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,2:07.6,6.2,**,6-6-6,,43.0,456(-2),,,イワクラギンガ,
2,2016/02/05,名古屋,晴,10,ムーンストーンオープ,201648020510,,5,3,3,49.6,5.0,5,木之前葵,52,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,2:07.3,5.8,**,5-5-5,,43.3,458(+5),,,メモリージルバ,
3,2016/01/03,名古屋,晴,11,名古屋記念(OP),201648010311,,9,7,8,,,取,木之前葵,54,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,,,**,,,,計不,,,ドナルトソン,
4,2015/12/23,名古屋,雨,11,愛知県畜産特別,201548122311,,8,4,4,37.4,6.0,8,木之前葵,54,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,2:04.4,3.6,**,8-8-8,,41.8,453(-1),,,イワクラギンガ,
5,2015/12/11,名古屋,曇,11,もみの木特別,201548121111,,8,1,1,107.2,8.0,8,戸部尚実,57,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:45.9,3.1,**,8-8-8,,40.1,454(-4),,,トップフライアー,
6,2015/12/04,名古屋,晴,11,ターコイズOP,201548120411,,8,5,5,163.7,8.0,8,大畑雅章,55,1.0,0.0,1900,0.0,1.0,0.0,0.0,**,2:12.3,5.9,**,8-8-8,,45.5,458(+5),,,ドナルトソン,
7,2015/11/20,名古屋,晴,12,東海菊花賞(OP),201548112012,,12,3,3,275.2,11.0,12,東川公則,57,1.0,0.0,1900,0.0,0.0,0.0,1.0,**,2:08.3,3.1,**,10-12-12,,42.1,453(-4),,,マヤノクレド,
8,2015/11/06,名古屋,晴,12,トパーズOP,201548110612,,9,8,8,116.3,9.0,7,安部幸夫,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:45.5,3.3,**,9-9-9,,41.5,457(0),,,ピースフルリバティ,
9,2015/10/23,名古屋,晴,12,オパールOP,201548102312,,8,1,1,81.7,6.0,8,安部幸夫,55,1.0,0.0,1900,0.0,0.0,1.0,0.0,**,2:08.6,3.2,**,7-7-8,,41.9,457(-3),,,ノゾミダイヤ,
10,2015/10/09,名古屋,晴,11,トルマリンOP,201548100911,,9,2,2,181.6,9.0,9,安部幸夫,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:45.7,2.7,**,8-9-9,,40.7,460(+9),,,ゲシュタルト,
11,2015/08/28,名古屋,曇,11,サードニクスOP,201548082811,,9,7,7,17.0,4.0,8,大畑雅章,55,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:30.9,2.8,**,6-6-7,,40.3,451(-5),,,エーシンフルハウス,
