,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
0,2009/01/20,荒尾,晴,11,火の国賞サラ系B級,200956012011,,9,3,3,1.5,1,1,尾林幸彦,56,1.0,0.0,2000,0.0,1.0,0.0,0.0,,2:13.4,-0.4,,5-5-3-1,,,482(-3),,,(トシエンジェル),25.0
1,2008/12/31,荒尾,晴,10,肥後の国グランプリ(OP),200856123110,,11,3,3,6.7,4,2,尾林幸彦,56,1.0,0.0,2000,0.0,1.0,0.0,0.0,,2:12.6,0.7,,4-5-1-1,,,485(-3),,,タニノウィンザー,18.0
2,2008/12/17,荒尾,晴,10,有明新報カップサラ系,200856121710,,9,7,8,5.8,2,4,田中純,56,1.0,0.0,1500,0.0,1.0,0.0,0.0,,1:37.9,1.7,,5-6-6-5,,,488(+6),,,サンライズビート,2.4
3,2008/08/24,3小倉4,晴,10,小倉日経OP(OP),200810030410,,12,8,11,65.2,10,9,角田晃一,55,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.8,1.0,**,10-10-11-10,36.0-34.7,34.1,482(-12),,,ニルヴァーナ,
4,2008/07/20,2小倉2,晴,10,博多S(1600万下),200810020210,,13,6,9,69.0,12,9,角田晃一,53,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:46.5,1.4,**,11-13-12-11,33.5-35.6,34.2,494(+6),,,ダイシングロウ,
5,2008/06/29,3阪神4,曇,12,垂水S(1600万下),200809030412,,14,8,14,87.7,11,7,角田晃一,57,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:49.3,1.8,**,14-11,35.4-35.3,35.9,488(-2),,,ホッコーパドゥシャ,
6,2008/06/07,2中京5,曇,11,関ケ原S(1600万下),200807020511,,16,7,14,111.8,15,11,中村将之,53,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,1:59.9,0.8,**,14-14-15-15,34.4-34.9,34.4,490(-2),,,キャプテンベガ,
7,2008/05/18,3京都8,晴,10,烏丸S(1600万下),200808030810,,17,1,2,69.2,15,16,幸英明,54,0.0,1.0,2400,0.0,1.0,0.0,0.0,**,2:27.2,2.2,**,12-12-13-15,34.2-36.0,36.3,492(+6),,,エアジパング,
8,2007/08/12,3新潟2,晴,11,天の川S(1600万下),200704030211,,13,1,1,18.9,7,7,吉田豊,57,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,1:59.4,0.9,**,13-13,35.6-34.8,33.7,486(-4),,,タマモサポート,
9,2007/07/15,2小倉2,曇,10,博多S(1600万下),200710020210,,10,1,1,19.3,6,4,熊沢重文,57,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:47.1,0.4,**,9-9-10-9,36.3-34.5,33.9,490(+4),,,デンシャミチ,270.0
10,2007/06/23,3阪神3,晴,11,グリーンS(1600万下),200709030311,,11,8,11,43.6,8,3,吉田稔,54,0.0,1.0,2400,0.0,1.0,0.0,0.0,**,2:24.9,0.2,**,10-10-11-11,34.9-35.2,34.2,486(-4),,,リヴァプール,463.7
11,2007/05/20,2中京2,晴,10,エメラルドS(1600万下),200707020210,,11,3,3,42.0,10,7,武幸四郎,57,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:46.7,0.5,**,9-9-10-10,35.6-34.7,33.9,490(-2),,,ディアチャンス,
12,2007/04/21,3京都1,晴,10,メルボルンT(1600万下),200708030110,,12,5,6,83.8,12,8,武幸四郎,57,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,1:59.8,0.6,**,11-10-10-10,35.1-35.0,33.6,492(+2),,,ニホンピロキース,
13,2007/03/31,2阪神3,曇,10,難波S(1600万下),200709020310,,12,4,4,67.9,9,7,丸野勝虎,57,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:48.1,0.7,**,8-8,36.2-34.9,35.1,490(0),,,インマイアイズ,
14,2007/03/04,1阪神4,晴,10,道頓堀S(1600万下),200709010410,,16,4,8,114.0,12,10,向山牧,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.6,0.9,**,12-13,35.4-34.4,34.4,490(+2),,,ピカレスクコート,
15,2006/12/24,3阪神8,曇,11,サンタクロースS(1600万下),200609030811,,18,1,2,44.5,11,7,吉田稔,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.8,0.5,**,14-12,34.6-34.3,33.8,488(0),,,サイキョウワールド,
16,2006/12/02,3阪神1,晴,11,ゴールデンホイップT(1600万下),200609030111,,14,4,6,84.1,12,10,中舘英二,58,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.6,0.5,**,11-10,35.5-34.3,34.0,488(0),,,エイシンドーバー,
17,2006/11/12,6京都4,晴,10,清水S(1600万下),200608060410,,16,8,15,130.7,13,8,安部幸夫,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.4,0.7,**,8-8,35.2-35.2,34.9,488(+4),,,マヤノグレイシー,
18,2006/10/22,5京都6,晴,10,渡月橋S(1600万下),200608050610,,14,8,14,97.4,13,7,安部幸夫,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:32.9,0.6,**,9-9,33.7-34.9,34.6,484(0),,,ホッコーソレソレー,
19,2006/07/30,2新潟6,晴,11,新潟日報賞(1600万下),200604020611,,18,8,18,13.9,7,10,蛯名正義,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.5,0.6,**,13-13,33.5-35.9,35.2,484(0),,,スクールボーイ,
20,2006/06/24,4京都3,晴,11,大阪スポーツ杯(1600万下),200608040311,,11,4,4,26.7,6,6,和田竜二,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.3,0.9,**,7-7,35.3-34.7,35.0,484(-2),,,サンバレンティン,
21,2006/05/21,3東京2,晴,10,フリーウェイS(1600万下),200605030210,,18,2,3,25.5,7,8,蛯名正義,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.4,0.6,**,16-15,35.2-34.3,34.0,486(+2),,,ダイワメンフィス,
22,2006/04/29,3京都3,晴,11,洛陽S(1600万下),200608030311,,15,1,1,61.8,11,4,吉原寛人,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.6,0.3,**,10-10,34.9-34.0,33.5,484(-6),,,アグネスラズベリ,270.0
