,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/01/12,1京都4,晴,9,祇園特別(1000万下),201408010409,,13,8,13,22.6,7,8,北村友一,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.9,0.5,**,11-11,35.6-33.8,33.4,534(+6),,,シャッセロール,
1,2013/12/15,5阪神6,晴,9,高砂特別(1000万下),201309050609,,13,7,10,42.6,10,6,秋山真一,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.8,0.2,**,6-5,34.4-35.2,34.9,528(0),,,ワキノブレイブ,
2,2013/11/30,5中山1,晴,7,3歳上1000万下,201306050107,,16,8,16,20.3,7,14,柴田大知,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:13.1,2.0,**,9-15,33.8-37.3,38.0,528(+6),,,サウスビクトル,
3,2013/09/15,4中山4,晴,10,初風特別(1000万下),201306040410,,16,7,13,35.1,9,12,秋山真一,57,0.0,1.0,1200,0.0,0.0,0.0,1.0,**,1:10.2,1.2,**,13-13,33.6-35.4,35.0,522(+2),,,ツインクルスター,
4,2013/08/25,2小倉10,曇,10,天草特別(1000万下),201310021010,,18,7,14,26.9,9,12,北村友一,56,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:08.6,0.9,**,15-15,33.5-34.2,34.0,520(+4),,,アンバルブライベン,
5,2013/08/10,2小倉5,晴,10,フィリピンT(1000万下),201310020510,,10,5,5,29.3,8,4,北村友一,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.9,0.3,**,9-9,33.3-34.3,33.6,516(-8),,,ビキニブロンド,220.0
6,2013/07/28,2新潟2,晴,9,岩室温泉特別(1000万下),201304020209,,15,7,12,12.8,4,13,柴田大知,57,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:12.4,1.6,**,5-5,34.9-35.9,37.0,524(+14),,,カフェシュプリーム,
7,2013/06/23,3阪神8,曇,12,鶴見特別(1000万下),201309030812,,16,8,15,15.8,7,10,太宰啓介,57,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:11.8,1.6,**,11-13,34.7-35.5,35.8,510(-8),,,グレイスフルリープ,
8,2013/04/14,2阪神8,晴,10,陽春S(1600万下),201309020810,,16,4,7,15.0,7,7,秋山真一,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:12.2,0.2,**,5-4,35.2-36.8,36.4,518(+8),,,エスケープマジック,
9,2013/03/16,1阪神7,晴,10,なにわS(1600万下),201309010710,,15,2,2,103.6,14,5,秋山真一,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.8,0.2,**,7-7,35.0-36.6,36.2,510(+2),,,ダッシャーワン,174.0
10,2013/03/02,1阪神3,曇,10,播磨S(1600万下),201309010310,,16,4,7,123.2,14,16,秋山真一,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:23.9,1.6,**,10-11,33.9-36.4,37.1,508(-2),,,アドマイヤサガス,
11,2012/11/25,5京都8,晴,11,貴船S(1600万下),201208050811,,14,1,1,11.5,6,5,秋山真一,56,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.2,0.4,**,10-10,34.4-36.4,35.6,510(-4),,,アーリーデイズ,170.0
12,2012/11/17,5東京5,小雨,10,銀嶺S(1600万下),201205050510,,16,8,16,67.7,12,15,石橋脩,56,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.2,1.2,**,13-13,34.9-37.3,37.5,514(+6),,,タイセイシュバリエ,
13,2012/10/27,4京都8,晴,10,西陣S(1600万下),201208040810,,16,4,7,20.9,10,7,秋山真一,53,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.3,1.3,**,15-16,34.5-35.5,35.5,508(+14),,,スリーボストン,
14,2012/06/03,3東京2,曇,12,ユニコーンS(G3),201205030212,,16,3,5,146.3,15,9,北村友一,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:37.5,1.0,**,2-3,35.0-36.8,37.6,494(-8),,,ストローハット,
15,2012/05/06,2東京6,曇,11,NHKマイルC(G1),201205020611,,18,1,2,139.3,18,12,北村友一,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.0,1.5,**,4-4,35.1-34.6,35.8,502(-4),,,カレンブラックヒル,
