
b'2017/04/26',b'\xe7\xac\xa0\xe6\x9d\xbe',b'\xe9\x9b\xa8',b'10',b'\xe3\x81\x99\xe3\x81\xbf\xe3\x82\x8c\xe7\x89\xb9\xe5\x88\xa5',b'',b'10',b'8',b'9',b'4.9',b'3',b'6',b'\xe4\xbd\x90\xe8\x97\xa4\xe5\x8f\x8b\xe5\x89\x87',b'56',b'\xe3\x83\x801800',b'\xe9\x87\x8d',b'**',b'1:59.0',b'1.4',b'**',b'5-5-6-5',b'',b'38.8',b'570(+8)',b'',b'',b'\xe3\x82\xab\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xa9\xe3\x82\xac\xe3\x83\xbc\xe3\x83\xab',b''
b'2017/04/03',b'\xe7\xac\xa0\xe6\x9d\xbe',b'\xe6\x99\xb4',b'8',b'\xe3\x82\xb5\xe3\x83\xa9\xe7\xb3\xbbB3\xe7\xb5\x84',b'',b'8',b'3',b'3',b'1.7',b'1',b'3',b'\xe4\xbd\x90\xe8\x97\xa4\xe5\x8f\x8b\xe5\x89\x87',b'56',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:28.8',b'0.2',b'**',b'4-4-4',b'',b'37.6',b'562(-1)',b'',b'',b'\xe3\x82\xa8\xe3\x83\xa1\xe3\x83\xa9\xe3\x83\xab\xe3\x83\x89\xe3\x82\xaf\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\xb3',b'1.9'
b'2017/03/24',b'\xe7\xac\xa0\xe6\x9d\xbe',b'\xe6\x99\xb4',b'11',b'\xe7\xac\xac3\xe5\x9b\x9e\xe7\xac\xa0\xe6\x9d\xbe\xe7\x94\xba\xe9\x95\xb7\xe6\x9d\xaf\xe6\x9d\xb1\xe6\xb5\xb7(OP)',b'',b'10',b'7',b'8',b'5.7',b'3',b'4',b'\xe4\xbd\x90\xe8\x97\xa4\xe5\x8f\x8b\xe5\x89\x87',b'56',b'\xe3\x83\x801600',b'\xe8\x89\xaf',b'**',b'1:43.8',b'0.8',b'**',b'2-2-2',b'',b'39.7',b'563(-6)',b'',b'',b'\xe3\x82\xb4\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x83\x96\xe3\x83\xa9\xe3\x82\xb6\xe3\x83\xbc',b'8.4'
b'2017/03/14',b'\xe8\x88\xb9\xe6\xa9\x8b',b'\xe6\x9b\x87',b'11',b'\xe6\x9f\x8f\xe3\x81\xae\xe8\x91\x89OP(OP)',b'',b'11',b'8',b'11',b'6.6',b'4',b'7',b'\xe6\x9c\xac\xe6\xa9\x8b\xe5\xad\x9d\xe5\xa4\xaa',b'55',b'\xe3\x83\x801600',b'\xe7\xa8\x8d',b'**',b'1:44.8',b'1.2',b'**',b'3-4-3-3',b'38.0-40.4',b'41.3',b'569(+4)',b'',b'',b'\xe3\x82\xaa\xe3\x83\xa1\xe3\x82\xac\xe3\x82\xb9\xe3\x82\xab\xe3\x82\xa4\xe3\x83\x84\xe3\x83\xaa\xe3\x83\xbc',b''
b'2017/03/01',b'\xe5\x90\x8d\xe5\x8f\xa4\xe5\xb1\x8b',b'\xe6\x99\xb4',b'8',b'\xe3\x82\xb5\xe3\x83\xa9B6\xe7\xb5\x84',b'',b'9',b'8',b'9',b'1.2',b'1',b'1',b'\xe4\xbd\x90\xe8\x97\xa4\xe5\x8f\x8b\xe5\x89\x87',b'56',b'\xe3\x83\x801600',b'\xe8\x89\xaf',b'**',b'1:47.1',b'-0.6',b'**',b'4-4-2',b'',b'39.6',b'565(-15)',b'',b'',b'(\xe3\x83\xa2\xe3\x82\xa2\xe3\x82\xb6\xe3\x83\xb3\xe3\x83\xaf\xe3\x83\xbc\xe3\x82\xba)',b'18.0'
b'2017/02/22',b'\xe7\xac\xa0\xe6\x9d\xbe',b'\xe6\x99\xb4',b'5',b'\xe3\x82\xb5\xe3\x83\xa9\xe7\xb3\xbbB6\xe7\xb5\x84',b'',b'9',b'7',b'7',b'1.4',b'1',b'1',b'\xe4\xbd\x90\xe8\x97\xa4\xe5\x8f\x8b\xe5\x89\x87',b'56',b'\xe3\x83\x801400',b'\xe7\xa8\x8d',b'**',b'1:28.9',b'-0.3',b'**',b'3-3-3',b'',b'37.7',b'580(+4)',b'',b'',b'(\xe3\x83\x91\xe3\x83\xbc\xe3\x82\xbd\xe3\x83\x8a\xe3\x83\xab\xe3\x83\x99\xe3\x82\xb9\xe3\x83\x88)',b'17.0'
b'2017/01/07',b'1\xe4\xba\xac\xe9\x83\xbd2',b'\xe6\x99\xb4',b'8',b'4\xe6\xad\xb3\xe4\xb8\x8a1000\xe4\xb8\x87\xe4\xb8\x8b',b'',b'16',b'3',b'6',b'34.3',b'11',b'15',b'\xe5\xb2\xa9\xe7\x94\xb0\xe5\xba\xb7\xe8\xaa\xa0',b'57',b'\xe3\x83\x801200',b'\xe8\x89\xaf',b'**',b'1:12.9',b'1.7',b'**',b'6-4',b'34.9-36.3',b'37.4',b'576(-10)',b'',b'',b'\xe3\x82\xbc\xe3\x83\xb3\xe3\x83\x8e\xe3\x82\xb5\xe3\x83\xbc\xe3\x83\x99\xe3\x82\xa4\xe3\x83\xa4\xe3\x83\xbc',b''
b'2016/12/24',b'5\xe9\x98\xaa\xe7\xa5\x9e8',b'\xe6\x99\xb4',b'12',b'3\xe6\xad\xb3\xe4\xb8\x8a1000\xe4\xb8\x87\xe4\xb8\x8b',b'',b'14',b'4',b'6',b'55.6',b'11',b'12',b'\xe8\x97\xa4\xe5\xb2\xa1\xe5\xba\xb7\xe5\xa4\xaa',b'57',b'\xe8\x8a\x9d1600',b'\xe7\xa8\x8d',b'**',b'1:36.8',b'1.7',b'**',b'3-3',b'36.4-34.9',b'36.5',b'586(+26)',b'',b'',b'\xe3\x83\x87\xe3\x83\xab\xe3\x82\xab\xe3\x82\xa4\xe3\x82\xb6\xe3\x83\xbc',b''
b'2016/06/18',b'3\xe9\x98\xaa\xe7\xa5\x9e5',b'\xe6\x99\xb4',b'9',b'\xe9\xb7\xb9\xe5\x8f\x96\xe7\x89\xb9\xe5\x88\xa5(1000\xe4\xb8\x87\xe4\xb8\x8b)',b'',b'16',b'4',b'8',b'23.3',b'7',b'11',b'\xe5\xb9\xb8\xe8\x8b\xb1\xe6\x98\x8e',b'57',b'\xe3\x83\x801800',b'\xe7\xa8\x8d',b'**',b'1:52.4',b'1.7',b'**',b'2-4-4-3',b'35.6-38.6',b'39.8',b'560(+2)',b'',b'',b'\xe3\x82\xb9\xe3\x83\x9e\xe3\x83\xbc\xe3\x83\x88\xe3\x83\x9c\xe3\x83\xa0\xe3\x82\xb7\xe3\x82\xa7\xe3\x83\xab',b''
b'2016/04/10',b'2\xe9\x98\xaa\xe7\xa5\x9e6',b'\xe6\x99\xb4',b'8',b'\xe5\xa4\xa9\xe7\x8e\x8b\xe5\xaf\xba\xe7\x89\xb9\xe5\x88\xa5(1000\xe4\xb8\x87\xe4\xb8\x8b)',b'',b'15',b'8',b'15',b'4.5',b'3',b'7',b'\xe7\xa6\x8f\xe6\xb0\xb8\xe7\xa5\x90\xe4\xb8\x80',b'57',b'\xe3\x83\x801400',b'\xe7\xa8\x8d',b'**',b'1:24.3',b'1.2',b'**',b'7-5',b'34.1-37.0',b'37.5',b'558(+4)',b'',b'',b'\xe3\x82\xb5\xe3\x82\xa6\xe3\x82\xb9\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\x9e\xe3\x83\xb3',b''
b'2016/03/20',b'1\xe9\x98\xaa\xe7\xa5\x9e8',b'\xe6\x99\xb4',b'12',b'4\xe6\xad\xb3\xe4\xb8\x8a1000\xe4\xb8\x87\xe4\xb8\x8b',b'',b'15',b'3',b'4',b'6.2',b'5',b'3',b'\xe5\xb2\xa9\xe7\x94\xb0\xe5\xba\xb7\xe8\xaa\xa0',b'57',b'\xe3\x83\x801400',b'\xe7\xa8\x8d',b'**',b'1:24.2',b'0.2',b'**',b'6-6',b'34.1-38.1',b'37.4',b'554(-12)',b'',b'',b'\xe3\x83\xaa\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xbc',b'260.0'
b'2016/02/28',b'1\xe9\x98\xaa\xe7\xa5\x9e2',b'\xe6\x99\xb4',b'12',b'4\xe6\xad\xb3\xe4\xb8\x8a1000\xe4\xb8\x87\xe4\xb8\x8b',b'',b'16',b'1',b'2',b'24.5',b'9',b'3',b'\xe5\xb2\xa9\xe7\x94\xb0\xe5\xba\xb7\xe8\xaa\xa0',b'57',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:24.0',b'0.3',b'**',b'2-1',b'34.6-36.8',b'36.9',b'566(0)',b'',b'',b'\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0\xe3\x82\xba\xe3\x82\xac\xe3\x83\xbc\xe3\x83\x89',b'260.0'
b'2015/12/26',b'5\xe9\x98\xaa\xe7\xa5\x9e7',b'\xe6\x99\xb4',b'12',b'3\xe6\xad\xb3\xe4\xb8\x8a1000\xe4\xb8\x87\xe4\xb8\x8b',b'',b'16',b'5',b'10',b'26.1',b'10',b'4',b'\xe5\xb2\xa9\xe7\x94\xb0\xe5\xba\xb7\xe8\xaa\xa0',b'57',b'\xe3\x83\x801400',b'\xe7\xa8\x8d',b'**',b'1:24.0',b'0.5',b'**',b'11-10',b'34.5-37.1',b'36.6',b'566(-4)',b'',b'',b'\xe3\x82\xab\xe3\x83\x95\xe3\x82\xb8\xe3\x83\x86\xe3\x82\xa4\xe3\x82\xaf',b'160.0'
b'2015/08/02',b'2\xe5\xb0\x8f\xe5\x80\x892',b'\xe6\x99\xb4',b'10',b'\xe9\x9f\xbf\xe7\x81\x98\xe7\x89\xb9\xe5\x88\xa5(1000\xe4\xb8\x87\xe4\xb8\x8b)',b'',b'15',b'7',b'14',b'19.8',b'7',b'15',b'\xe6\x9d\xbe\xe5\xb1\xb1\xe5\xbc\x98\xe5\xb9\xb3',b'57',b'\xe3\x83\x801700',b'\xe8\x89\xaf',b'**',b'1:47.5',b'3.3',b'**',b'2-3-3-5',b'28.7-38.4',b'41.3',b'570(+14)',b'',b'',b'\xe3\x82\xb0\xe3\x83\xac\xe3\x83\x8a\xe3\x83\x87\xe3\x82\xa3\xe3\x82\xa2\xe3\x83\xbc\xe3\x82\xba',b''
b'2015/05/16',b'2\xe6\x9d\xb1\xe4\xba\xac7',b'\xe6\x9b\x87',b'12',b'4\xe6\xad\xb3\xe4\xb8\x8a1000\xe4\xb8\x87\xe4\xb8\x8b',b'',b'16',b'8',b'16',b'11.2',b'6',b'8',b'\xef\xbc\xad\xef\xbc\x8e\xe3\x83\x87\xe3\x83\xa0',b'57',b'\xe3\x83\x801600',b'\xe8\x89\xaf',b'**',b'1:37.2',b'0.3',b'**',b'3-3',b'34.9-36.9',b'36.9',b'556(-6)',b'',b'',b'\xe3\x83\xa1\xe3\x82\xac\xe3\x82\xaa\xe3\x83\x91\xe3\x83\xbc\xe3\x83\xab\xe3\x82\xab\xe3\x83\x95\xe3\x82\xa7',b''
b'2015/04/12',b'2\xe9\x98\xaa\xe7\xa5\x9e6',b'\xe6\x99\xb4',b'8',b'\xe5\xa4\xa9\xe7\x8e\x8b\xe5\xaf\xba\xe7\x89\xb9\xe5\x88\xa5(1000\xe4\xb8\x87\xe4\xb8\x8b)',b'',b'15',b'6',b'10',b'10.1',b'5',b'11',b'\xef\xbc\xad\xef\xbc\x8e\xe3\x83\x87\xe3\x83\xa0',b'57',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'**',b'1:24.8',b'1.4',b'**',b'14-13',b'34.2-37.2',b'36.9',b'562(+4)',b'',b'',b'\xe3\x83\x80\xe3\x83\x8e\xe3\x83\xb3\xe3\x82\xaf\xe3\x83\xaa\xe3\x82\xa8\xe3\x83\xbc\xe3\x82\xbf\xe3\x83\xbc',b''
b'2014/11/09',b'5\xe6\x9d\xb1\xe4\xba\xac2',b'\xe6\x9b\x87',b'12',b'3\xe6\xad\xb3\xe4\xb8\x8a1000\xe4\xb8\x87\xe4\xb8\x8b',b'',b'11',b'6',b'6',b'1.8',b'1',b'11',b'\xe3\x83\xa0\xe3\x83\xbc\xe3\x82\xa2',b'57',b'\xe3\x83\x801600',b'\xe8\x89\xaf',b'**',b'1:48.2',b'9.7',b'**',b'2-3',b'36.1-37.3',b'46.9',b'558(-6)',b'',b'',b'\xe3\x83\x93\xe3\x83\x83\xe3\x82\xb0\xe3\x82\xae\xe3\x82\xb0',b''
b'2014/10/11',b'4\xe4\xba\xac\xe9\x83\xbd1',b'\xe6\x99\xb4',b'9',b'\xe5\x86\x86\xe5\xb1\xb1\xe7\x89\xb9\xe5\x88\xa5(1000\xe4\xb8\x87\xe4\xb8\x8b)',b'',b'16',b'6',b'12',b'5.1',b'3',b'3',b'\xe7\xa6\x8f\xe6\xb0\xb8\xe7\xa5\x90\xe4\xb8\x80',b'57',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:23.9',b'0.3',b'**',b'5-5',b'34.3-37.6',b'37.3',b'564(-6)',b'',b'',b'\xe3\x82\xa2\xe3\x83\xab\xe3\x83\x9c\xe3\x83\x8a\xe3\x83\xb3\xe3\x82\xb6',b'376.2'
b'2014/09/13',b'4\xe9\x98\xaa\xe7\xa5\x9e1',b'\xe6\x99\xb4',b'9',b'\xe9\xb3\xa5\xe5\x8f\x96\xe7\x89\xb9\xe5\x88\xa5(1000\xe4\xb8\x87\xe4\xb8\x8b)',b'',b'10',b'5',b'5',b'9.8',b'3',b'4',b'\xe7\xa6\x8f\xe6\xb0\xb8\xe7\xa5\x90\xe4\xb8\x80',b'56',b'\xe3\x83\x802000',b'\xe8\x89\xaf',b'**',b'2:05.1',b'0.4',b'**',b'3-3-3-3',b'35.9-37.0',b'37.1',b'570(+14)',b'',b'',b'\xe3\x82\xb0\xe3\x83\xac\xe3\x83\x8a\xe3\x83\x87\xe3\x82\xa3\xe3\x82\xa2\xe3\x83\xbc\xe3\x82\xba',b'220.0'
b'2014/03/01',b'1\xe9\x98\xaa\xe7\xa5\x9e1',b'\xe5\xb0\x8f\xe9\x9b\xa8',b'9',b'\xe5\xbe\xa1\xe5\xa0\x82\xe7\xad\x8bS(1600\xe4\xb8\x87\xe4\xb8\x8b)',b'',b'6',b'5',b'5',b'10.1',b'3',b'6',b'\xe3\x83\xaa\xe3\x82\xb9\xe3\x83\x9d\xe3\x83\xaa',b'56',b'\xe8\x8a\x9d2400',b'\xe8\x89\xaf',b'**',b'2:28.0',b'1.0',b'**',b'3-4-4-3',b'37.8-35.6',b'36.3',b'556(+16)',b'',b'',b'\xe3\x83\x90\xe3\x83\xb3\xe3\x83\x87',b''
b'2013/05/04',b'3\xe4\xba\xac\xe9\x83\xbd5',b'\xe6\x9b\x87',b'11',b'\xe4\xba\xac\xe9\x83\xbd\xe6\x96\xb0\xe8\x81\x9e\xe6\x9d\xaf(G2)',b'',b'16',b'1',b'1',b'10.8',b'3',b'12',b'\xe5\x92\x8c\xe7\x94\xb0\xe7\xab\x9c\xe4\xba\x8c',b'56',b'\xe8\x8a\x9d2200',b'\xe8\x89\xaf',b'**',b'2:13.9',b'1.6',b'**',b'5-5-4-3',b'34.9-35.9',b'36.8',b'540(-2)',b'',b'',b'\xe3\x82\xad\xe3\x82\xba\xe3\x83\x8a',b''
b'2013/04/14',b'3\xe4\xb8\xad\xe5\xb1\xb18',b'\xe6\x99\xb4',b'11',b'\xe7\x9a\x90\xe6\x9c\x88\xe8\xb3\x9e(G1)',b'',b'18',b'5',b'10',b'131.7',b'15',b'7',b'\xe3\x82\xb7\xe3\x83\xa5\xe3\x82\xbf\xe3\x83\xab',b'57',b'\xe8\x8a\x9d2000',b'\xe8\x89\xaf',b'**',b'1:58.9',b'0.9',b'**',b'10-10-12-11',b'34.1-35.9',b'35.8',b'542(0)',b'',b'',b'\xe3\x83\xad\xe3\x82\xb4\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\x97',b''
b'2013/03/16',b'1\xe9\x98\xaa\xe7\xa5\x9e7',b'\xe6\x99\xb4',b'11',b'\xe8\x8b\xa5\xe8\x91\x89S(OP)',b'',b'11',b'4',b'4',b'7.7',b'4',b'6',b'\xe7\xa7\x8b\xe5\xb1\xb1\xe7\x9c\x9f\xe4\xb8\x80',b'56',b'\xe8\x8a\x9d2000',b'\xe8\x89\xaf',b'**',b'2:01.2',b'0.5',b'**',b'1-1-1-1',b'36.7-35.7',b'36.2',b'542(-4)',b'',b'',b'\xe3\x83\xac\xe3\x83\x83\xe3\x83\x89\xe3\x83\xab\xe3\x83\xbc\xe3\x83\xa9\xe3\x83\xbc',b''
b'2013/02/03',b'2\xe4\xba\xac\xe9\x83\xbd4',b'\xe6\x99\xb4',b'11',b'\xe3\x81\x8d\xe3\x81\x95\xe3\x82\x89\xe3\x81\x8e\xe8\xb3\x9e(G3)',b'',b'8',b'2',b'2',b'6.2',b'5',b'2',b'\xe7\xa7\x8b\xe5\xb1\xb1\xe7\x9c\x9f\xe4\xb8\x80',b'56',b'\xe8\x8a\x9d1800',b'\xe8\x89\xaf',b'**',b'1:48.9',b'0.0',b'**',b'1-1',b'36.6-34.5',b'34.5',b'546(-10)',b'',b'',b'\xe3\x82\xbf\xe3\x83\x9e\xe3\x83\xa2\xe3\x83\x99\xe3\x82\xb9\xe3\x83\x88\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4',"b'1,509.6'"
b'2013/01/20',b'1\xe4\xba\xac\xe9\x83\xbd7',b'\xe6\x99\xb4',b'5',b'3\xe6\xad\xb3\xe6\x9c\xaa\xe5\x8b\x9d\xe5\x88\xa9',b'',b'16',b'1',b'1',b'1.6',b'1',b'1',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'56',b'\xe8\x8a\x9d1800',b'\xe8\x89\xaf',b'**',b'1:49.6',b'-0.7',b'**',b'2-1',b'34.6-37.2',b'37.2',b'556(+2)',b'',b'',b'(\xe3\x82\xb7\xe3\x82\xb2\xe3\x83\xab\xe3\x82\xaa\xe3\x83\x92\xe3\x83\x84\xe3\x82\xb8\xe3\x82\xb6)',b'500.0'
b'2012/10/28',b'4\xe4\xba\xac\xe9\x83\xbd9',b'\xe9\x9b\xa8',b'3',b'2\xe6\xad\xb3\xe6\x9c\xaa\xe5\x8b\x9d\xe5\x88\xa9',b'',b'11',b'3',b'3',b'2.9',b'2',b'4',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'55',b'\xe8\x8a\x9d2000',b'\xe8\x89\xaf',b'**',b'2:03.1',b'0.2',b'**',b'9-9-6-6',b'35.8-37.4',b'37.0',b'554(+10)',b'',b'',b'\xe3\x82\xaf\xe3\x83\xa9\xe3\x82\xa6\xe3\x83\x87\xe3\x82\xa3\xe3\x82\xaa\xe3\x82\xb9',b'75.0'
b'2012/07/21',b'2\xe6\x96\xb0\xe6\xbd\x9f3',b'\xe6\x99\xb4',b'1',b'2\xe6\xad\xb3\xe6\x9c\xaa\xe5\x8b\x9d\xe5\x88\xa9',b'',b'12',b'5',b'5',b'1.6',b'1',b'2',b'\xe5\x86\x85\xe7\x94\xb0\xe5\x8d\x9a\xe5\xb9\xb8',b'54',b'\xe8\x8a\x9d1800',b'\xe8\x89\xaf',b'**',b'1:46.8',b'0.0',b'**',b'11-10',b'34.6-35.7',b'35.0',b'544(+4)',b'',b'',b'\xe3\x83\x9d\xe3\x83\x83\xe3\x83\x97\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x88',b'200.0'
b'2012/06/24',b'3\xe9\x98\xaa\xe7\xa5\x9e8',b'\xe6\x99\xb4',b'5',b'2\xe6\xad\xb3\xe6\x96\xb0\xe9\xa6\xac',b'',b'7',b'3',b'3',b'2.2',b'1',b'2',b'\xe5\x86\x85\xe7\x94\xb0\xe5\x8d\x9a\xe5\xb9\xb8',b'54',b'\xe8\x8a\x9d1800',b'\xe8\x89\xaf',b'**',b'1:51.8',b'0.0',b'**',b'7-6',b'38.7-34.7',b'34.2',b'540(0)',b'',b'',b'\xe3\x82\xa6\xe3\x82\xa7\xe3\x83\xbc\xe3\x83\x96\xe3\x82\xaa\xe3\x83\xbc\xe3\x82\xad\xe3\x83\x83\xe3\x83\x89',b'280.0'
