,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2017/04/02,3中山4,晴,11,船橋市80周年記念(1600万下),201706030411,,16,4,8,8.1,3,3,幸英明,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.0,0.1,**,3-4,34.0-34.9,34.7,486(-4),,,アルティマブラッド,465.0
1,2017/03/12,2中山6,晴,9,房総特別(1000万下),201706020609,,16,6,12,6.4,2,1,戸崎圭太,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.1,-0.1,**,3-3,34.2-34.9,34.6,490(0),,,(フジノパンサー),"1,535.7"
2,2017/02/13,1小倉1,晴,11,帆柱山特別(1000万下),201710010111,,12,5,5,4.0,3,2,中谷雄太,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.7,0.2,**,1-1,33.7-34.8,35.0,490(0),,,アレスバローズ,608.0
3,2017/01/16,1中京2,晴,11,知立特別(1000万下),201707010211,,15,6,10,10.3,5,4,中谷雄太,56,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.2,0.4,**,2-2,35.2-34.7,35.0,490(+2),,,スマートカルロス,230.0
4,2016/12/17,4中京5,曇,11,中京日経賞(1000万下),201607040511,,18,5,10,6.8,3,13,加藤祥太,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.3,1.1,**,2-2,33.7-34.5,35.4,488(+2),,,キタサンラブコール,
5,2016/11/12,5京都3,晴,9,三年坂特別(1000万下),201608050309,,14,7,12,13.9,6,14,アッゼニ,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.2,2.7,**,2-2,34.9-35.1,37.7,486(+10),,,マサハヤドリーム,
6,2016/05/08,2東京6,晴,11,NHKマイルC(G1),201605020611,,18,7,13,89.7,14,18,松岡正海,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.4,2.6,**,2-2,34.3-35.1,37.6,476(-4),,,メジャーエンブレム,
7,2016/04/23,3京都1,曇,10,橘S(OP),201608030110,,12,8,12,4.5,2,3,太宰啓介,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.4,**,1-1,34.0-35.3,35.7,480(0),,,オデュッセウス,483.6
8,2016/03/19,2中京3,晴,11,中スポ賞ファルコンS(G3),201607020311,,18,1,1,24.4,9,3,太宰啓介,56,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:25.4,0.4,**,2-2,33.3-39.7,39.7,480(-2),,,トウショウドラフタ,959.6
9,2016/02/27,1阪神1,曇,11,アーリントンC(G3),201609010111,,14,4,7,12.6,6,12,太宰啓介,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.7,0.6,**,1-1,34.4-35.0,35.6,482(+10),,,レインボーライン,
10,2016/01/30,1東京1,曇,10,クロッカスS(OP),201605010110,,10,6,6,6.7,4,4,柴山雄一,56,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.6,0.9,**,2-2,35.0-34.8,35.6,472(-6),,,トウショウドラフタ,290.0
11,2016/01/10,1京都3,晴,11,日刊スポシンザン記念(G3),201608010311,,18,7,14,56.8,11,3,太宰啓介,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.2,0.1,**,1-1,34.8-36.0,36.1,478(+2),,,ロジクライ,959.3
12,2015/12/20,5阪神6,晴,6,2歳500万下,201509050606,,12,7,10,40.6,7,1,太宰啓介,55,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.4,-0.2,**,2-2,34.6-34.8,34.7,476(-4),,,(ファインニードル),720.0
13,2015/12/06,5阪神2,曇,1,2歳未勝利,201509050201,,16,4,7,3.7,2,1,義英真,53,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:14.1,-0.1,**,2-2,36.3-37.8,37.7,480(0),,,(グランジュテ),500.0
14,2015/11/14,3福島5,雨,1,2歳未勝利,201503030501,,16,3,5,15.0,5,3,菱田裕二,55,1.0,0.0,1150,0.0,1.0,0.0,0.0,**,1:09.9,0.3,**,4-4,31.8-37.8,37.9,480(+4),,,タマモシルクハット,130.0
15,2015/10/31,3福島1,晴,1,2歳未勝利,201503030101,,16,7,13,24.7,5,4,義英真,53,1.0,0.0,1150,0.0,0.0,1.0,0.0,**,1:09.8,0.7,**,9-9,31.7-37.4,37.0,476(-4),,,コージェント,75.0
16,2015/10/10,4京都1,曇,4,2歳新馬,201508040104,,16,8,15,148.8,14,10,義英真,53,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:27.6,2.4,**,2-2,35.5-37.6,39.8,480(0),,,オーマイガイ,
