,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2013/04/28,2東京4,晴,12,4歳上1000万下,201305020412,,16,1,1,10.4,7,7,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.4,0.9,**,14-13,35.0-37.3,36.6,478(-4),,,カネトシイナーシャ,
1,2013/03/24,3中山2,曇,12,4歳上1000万下,201306030212,,16,5,9,13.7,7,4,四位洋文,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:12.2,0.2,**,7-7,34.0-38.0,37.2,482(+8),,,フォルテリコルド,150.0
2,2012/10/07,4京都2,晴,9,円山特別(1000万下),201208040209,,16,1,2,15.8,7,9,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.4,1.3,**,14-14,34.2-37.1,36.7,474(+2),,,アドマイヤサガス,
3,2012/08/26,2札幌4,晴,10,報知杯大雪H(1000万下),201201020410,,12,4,4,12.2,6,3,四位洋文,56,1.0,0.0,1700,0.0,0.0,1.0,0.0,**,1:44.9,0.2,**,2-2-2-1,30.0-37.1,37.0,472(-8),,,フィールザラブ,354.5
4,2012/07/07,2函館3,晴,12,駒場特別(1000万下),201202020312,,11,4,4,6.0,3,4,四位洋文,57,1.0,0.0,1700,0.0,0.0,1.0,0.0,**,1:46.4,1.0,**,11-11-7-7,29.5-37.9,37.9,480(+4),,,ハッピーグラス,210.0
5,2012/06/17,2福島2,晴,10,横手特別(1000万下),201203020210,,15,2,2,17.2,4,4,石橋脩,57,1.0,0.0,1700,0.0,0.0,1.0,0.0,**,1:47.0,0.6,**,13-13-11-9,30.3-37.6,37.3,476(-4),,,コンノート,210.0
6,2012/04/14,2阪神7,晴,12,4歳上1000万下,201209020712,,16,1,1,21.2,7,5,四位洋文,57,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.4,0.6,**,16-15,34.6-37.2,36.1,480(0),,,スマイルタイム,97.0
7,2012/03/11,1阪神6,雨,12,4歳上1000万下,201209010612,,16,7,13,11.2,6,6,四位洋文,57,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.8,0.8,**,10-10,35.4-36.5,35.8,480(-8),,,エーシンウェズン,
8,2012/02/12,2京都6,晴,12,4歳上1000万下,201208020612,,15,3,5,6.5,4,7,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.4,0.5,**,11-11,35.5-37.0,36.4,488(+2),,,スピルオーバー,
9,2012/01/29,2京都2,曇,12,4歳上1000万下,201208020212,,16,5,9,17.4,7,2,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.8,0.3,**,14-11,35.0-37.3,36.3,486(-6),,,エーシンハダル,390.0
10,2011/12/25,5中山8,曇,11,ハッピーエンドP(1000万下),201106050811,,16,6,11,19.7,9,8,四位洋文,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.1,0.5,**,12-9,33.9-34.7,34.5,492(+6),,,ヤサカシャイニー,
11,2011/11/26,6京都7,晴,12,3歳上1000万下,201108060712,,16,5,10,22.7,7,5,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.0,0.8,**,8-4,35.0-36.9,37.0,486(+4),,,メイショウマシュウ,104.0
12,2011/10/30,4東京9,曇,10,河口湖特別(1000万下),201105040910,,16,4,8,19.8,7,11,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.6,0.9,**,14-14,35.5-36.9,36.6,482(+6),,,タイセイファントム,
13,2011/10/02,5阪神8,曇,12,3歳上1000万下,201109050812,,14,3,4,12.1,4,6,岩田康誠,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.0,0.9,**,8-11,34.5-37.6,37.6,476(-4),,,トラバント,
14,2011/05/01,2東京4,曇,12,4歳上1000万下,201105020412,,16,6,11,3.6,1,中,後藤浩輝,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,,,**,,35.8-37.5,,480(-2),,,ジャズピアノ,
15,2011/04/16,2阪神7,晴,12,4歳上1000万下,201109020712,,16,3,5,5.0,2,2,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.2,0.2,**,8-7,34.5-37.6,36.8,482(-6),,,ハクバドウジ,420.0
16,2011/02/12,2京都5,晴,12,4歳上1000万下,201108020512,,16,5,9,4.2,3,3,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.5,0.4,**,3-3,35.5-37.3,37.4,488(-2),,,トウショウカズン,260.0
17,2011/01/30,2京都2,曇,12,4歳上1000万下,201108020212,,11,1,1,6.3,2,3,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.1,1.3,**,10-8,35.2-36.4,36.0,490(+8),,,インペリアルマーチ,260.0
18,2011/01/10,1京都4,曇,12,4歳上1000万下,201108010412,,15,3,5,11.0,5,2,四位洋文,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.2,0.7,**,9-8,34.6-37.9,37.4,482(+4),,,メイショウボンハオ,420.0
19,2010/10/10,4東京2,晴,12,3歳上1000万下,201005040212,,16,7,14,9.9,4,12,吉田隼人,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:24.3,0.9,**,7-7,34.4-37.2,37.0,478(+4),,,スターボード,
