,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,稍,良,不,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2013/11/30,4中京1,晴,9,3歳上500万下,201307040109,,16,5,10,20.7,6,1,藤岡康太,57,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:36.3,-0.2,**,4-4-4,35.7-36.4,33.9,472(+2),,,(トウカイバイタル),670.0
1,2013/08/11,2小倉6,晴,9,タイランドC(500万下),201310020609,,16,3,5,7.0,2,11,北村友一,57,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:47.2,1.3,**,12-11-11-14,35.1-34.4,34.7,470(+6),,,フルーキー,
2,2013/05/12,1新潟4,晴,9,4歳上500万下,201304010409,,16,5,9,1.6,1,10,丸山元気,57,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:35.4,0.8,**,2-2,35.7-34.4,35.2,464(0),,,グランマルシェ,
3,2013/04/14,1福島4,晴,8,4歳上500万下,201303010408,,16,6,11,5.0,2,4,藤岡康太,57,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:47.8,0.3,**,6-6-7-7,35.2-35.2,35.0,464(+10),,,ダイワアクシス,100.0
4,2011/05/08,2東京6,晴,11,NHKマイルC(G1),201105020611,,18,7,14,12.4,6,10,福永祐一,57,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:33.1,0.9,**,12-12,33.9-34.6,34.6,454(-4),,,グランプリボス,
5,2011/04/09,2阪神5,晴,7,3歳500万下,201109020507,,18,3,5,7.9,3,1,小牧太,56,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:34.7,-0.3,**,11-7,34.7-34.5,34.1,458(+6),,,(ダコール),700.0
6,2011/03/21,1阪神5,小雨,5,3歳新馬,201109010505,,16,8,15,7.1,4,1,小牧太,56,1.0,0.0,1800,1.0,0.0,0.0,0.0,**,1:50.4,-0.2,**,4-4,36.9-35.1,34.9,452(0),,,(グローリアスローズ),650.0
