,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/08/10,1札幌6,曇,12,大通特別(1000万下),201401010612,,13,6,9,112.3,12,13,三浦皇成,57,1.0,0.0,1700,0.0,1.0,0.0,0.0,**,1:53.2,8.1,**,12-13-13-13,29.9-36.6,43.3,470(-10),,,ランドマーキュリー,
1,2014/07/26,2福島7,晴,11,白河特別(1000万下),201403020711,,15,7,13,44.0,11,13,柴田善臣,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:10.1,0.9,**,5-5,34.0-35.2,35.2,480(-4),,,シーブリーズライフ,
2,2014/05/10,2東京5,晴,9,高尾特別(1000万下),201405020509,,17,3,5,34.4,11,15,田辺裕信,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.7,1.5,**,2-2,34.2-35.5,35.8,484(+4),,,ボンジュールココロ,
3,2014/03/29,2阪神1,曇,12,4歳上1000万下,201409020112,,13,2,2,11.1,8,13,松山弘平,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:36.4,1.0,**,5-4,36.2-34.7,35.4,480(-6),,,ゴールドベル,
4,2014/02/23,2京都8,晴,9,木津川特別(1000万下),201408020809,,12,3,3,56.5,9,4,菱田裕二,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.8,0.3,**,9-10,35.9-35.4,34.4,486(-8),,,ニシノカチヅクシ,220.0
5,2014/02/18,1東京5,晴,12,4歳上1000万下,201405010512,,16,5,9,53.3,13,11,横山典弘,57,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:23.1,1.2,**,8-9,34.5-35.9,35.0,494(+10),,,オメガホームラン,
6,2013/05/18,2東京9,晴,10,秋川特別(1000万下),201305020910,,18,7,13,21.3,9,13,御神本訓,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.6,0.6,**,6-6,35.6-34.7,34.2,484(-4),,,チェリーヒロイン,
7,2013/05/04,2東京5,晴,9,高尾特別(1000万下),201305020509,,14,4,5,9.5,5,5,戸崎圭太,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.4,0.3,**,3-5,35.6-33.6,33.5,488(+14),,,キョウエイバサラ,144.0
8,2013/03/23,2阪神1,晴,12,4歳上1000万下,201309020112,,10,7,7,6.5,4,7,武豊,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.3,0.7,**,5-5,35.8-34.8,34.8,474(-8),,,ロードエアフォース,
9,2013/03/03,2中山4,曇,12,4歳上1000万下,201306020412,,15,2,3,5.2,2,4,武豊,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:36.7,0.3,**,3-3-5,36.3-35.3,34.5,482(-4),,,フラアンジェリコ,150.0
