,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2013/08/27,金沢,晴,5,C2ー2,201346082705,,12,7,9,2.9,1,10,田知弘久,56.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,,1:35.2,4.2,,7-9-11-11,,39.0,525(-3),,,コーラストウショウ,
1,2013/07/14,金沢,曇,7,大聖寺灯ろう流し特別,201346071407,,10,6,6,1.2,1,7,田知弘久,56.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:34.6,2.1,,1-1-1-3,,41.0,528(+3),,,メルトアウェイ,
2,2013/05/28,金沢,曇,6,C32,201346052806,,10,5,5,1.0,1,1,田知弘久,56.0,1.0,0.0,1500,0.0,0.0,1.0,0.0,,1:39.0,-1.2,,2-2-1-1,,38.9,525(+2),,,(ケイジーウィナー),16.0
3,2013/04/30,金沢,曇,5,C33,201346043005,,9,1,1,1.6,1,1,田知弘久,56.0,1.0,0.0,1300,1.0,0.0,0.0,0.0,,1:24.4,-1.4,,1-1-1-1,,39.2,523(-5),,,(ファインスター),16.0
4,2013/04/02,金沢,曇,6,C4ー2,201346040206,,10,4,4,1.3,1,1,田知弘久,56.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,,1:31.3,-1.9,,3-3-2-2,,38.6,528(+1),,,(インヴェストメント),16.0
5,2013/03/24,金沢,晴,10,こぶし賞,201346032410,,12,1,1,3.8,3,3,向山牧,56.0,1.0,0.0,1500,0.0,1.0,0.0,0.0,,1:39.6,1.2,,5-5-4-3,,38.2,527(-1),,,トップバゴチャン,2.8
6,2013/03/12,金沢,晴,7,進化する九谷特別,201346031207,,11,8,11,3.6,3,3,田知弘久,56.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,,1:31.4,1.6,,3-4-3-3,,39.3,528(-1),,,キリキングスター,1.4
7,2012/11/27,金沢,晴,10,イルカ&アシカショー,201246112710,,11,6,7,60.8,8,2,田知弘久,56.0,1.0,0.0,1700,1.0,0.0,0.0,0.0,,1:50.5,0.3,,8-7-7-7,,37.8,529(-7),,,タートルベイ,14.0
8,2012/10/30,金沢,曇,10,手取川サーモンフィッ,201246103010,,10,4,4,25.4,5,6,田知弘久,56.0,1.0,0.0,1900,1.0,0.0,0.0,0.0,,2:07.2,3.9,,9-10-9-7,,40.1,536(+16),,,ジャングルスマイル,
9,2012/09/19,大井,曇,11,東京記念競走(OP),201244091911,,12,2,2,142.2,10,9,真島大輔,56.0,1.0,0.0,2400,1.0,0.0,0.0,0.0,**,2:41.5,6.1,**,1-1-7-9,38.2-39.7,44.7,520(-1),,,スマートインパルス,
10,2012/08/29,大井,晴,11,アフター5スター賞競(OP),201244082911,,16,1,2,47.6,8,10,石崎駿,57.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:13.4,1.7,**,14-13,34.7-37.0,37.0,521(-3),,,ジーエスライカー,
11,2012/07/12,大井,曇,10,ゆりかもめオープン競(OP),201244071210,,12,5,6,52.4,9,6,石崎駿,56.5,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:12.3,0.8,**,8-7,34.5-37.0,36.2,524(+5),,,ブリーズフレイバー,
12,2012/06/20,船橋,曇,10,京成盃グランドマイラ(OP),201243062010,,14,7,12,149.4,11,12,東川公則,56.0,1.0,0.0,1600,0.0,0.0,0.0,1.0,**,1:42.9,4.0,**,9-8-10-12,36.4-38.5,41.2,519(+6),,,マグニフィカ,
13,2012/05/30,浦和,曇,11,さきたま杯(G2),201242053011,,11,7,9,413.9,9,7,吉田稔,56.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:29.1,3.3,**,9-11-11-9,36.5-37.1,38.8,513(0),,,セイクリムズン,
14,2012/05/16,川崎,晴,10,川崎マイラーズ(OP),201245051610,,14,1,1,99.3,11,10,吉留孝司,57.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:41.6,1.3,**,12-13-9-10,35.3-39.5,39.9,513(0),,,カキツバタロイヤル,
15,2012/04/19,大井,曇,11,’12ブリリアントカ(OP),201244041911,,15,4,6,322.6,14,8,吉田稔,57.0,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:53.6,1.7,**,11-11-12-12,36.2-38.8,38.4,513(+6),,,ナムラブレット,
16,2012/03/29,大井,晴,11,隅田川オープン競走(OP),201244032911,,13,7,10,52.6,10,10,杉村一樹,57.0,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:54.6,3.0,**,6-6-7-9,37.6-36.7,38.6,507(-1),,,コロナグラフ,
17,2012/02/04,2京都3,晴,9,斑鳩S(1600万下),201208020309,,13,5,6,22.0,7,11,川田将雅,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.1,0.8,**,12-12,36.0-34.4,34.0,508(-4),,,ルナキッズ,
18,2012/01/09,1京都3,曇,10,新春S(1600万下),201208010310,,11,8,11,38.8,8,10,小牧太,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.8,0.4,**,10-10,35.8-34.7,34.4,512(+2),,,オーセロワ,
19,2011/12/10,6阪神3,曇,10,六甲アイランドS(1600万下),201109060310,,12,4,4,41.3,8,6,岡部誠,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.3,0.4,**,11-11,34.2-36.0,35.2,510(+4),,,スプリングサンダー,
20,2011/11/26,6京都7,晴,10,醍醐S(1600万下),201108060710,,13,4,5,42.6,10,8,川田将雅,55.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.3,0.7,**,13-13,34.5-34.1,33.5,506(0),,,マジンプロスパー,
21,2011/11/13,5新潟10,曇,11,みちのくS(1600万下),201104051011,,17,3,6,26.1,11,15,酒井学,57.0,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.9,1.2,**,15-16,33.6-35.1,34.4,506(0),,,ドリームバレンチノ,
22,2011/06/04,3東京5,晴,10,湘南S(1600万下),201105030510,,17,4,8,49.6,12,13,佐藤哲三,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.8,1.2,**,13-13,36.1-34.2,34.4,506(-2),,,ランリョウオー,
23,2011/05/22,3東京2,雨,12,被災地支援のぞみ賞(1600万下),201105030212,,16,1,1,38.3,12,6,四位洋文,56.0,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.2,0.5,**,16-16,35.6-33.6,32.5,508(+4),,,スペシャルハート,
24,2011/03/05,1阪神3,晴,10,武庫川S(1600万下),201109010310,,13,1,1,11.2,7,6,四位洋文,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.6,0.6,**,13-12,36.6-33.6,33.1,504(-2),,,ブリッツェン,
25,2011/02/19,2京都7,晴,11,山城S(1600万下),201108020711,,15,7,12,36.6,8,3,四位洋文,57.0,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.8,0.6,**,15-15,34.3-34.9,34.0,506(-2),,,カレンチャン,445.0
26,2011/02/05,2京都3,曇,10,斑鳩S(1600万下),201108020310,,16,8,16,29.4,9,15,四位洋文,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.3,1.1,**,6-6,35.3-34.4,35.1,508(0),,,サワノパンサー,
27,2011/01/15,1京都5,曇,10,石清水S(1600万下),201108010510,,15,4,6,29.2,9,7,和田竜二,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.2,0.8,**,4-4,36.7-34.3,34.5,508(-2),,,クレバートウショウ,
28,2011/01/08,1京都2,晴,11,新春S(1600万下),201108010211,,16,4,8,17.7,7,12,福永祐一,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.6,1.2,**,8-10,34.7-35.3,35.8,510(+4),,,トーセンイマジゲン,
29,2010/12/19,5阪神6,晴,10,尼崎S(1600万下),201009050610,,14,6,9,13.9,6,3,佐藤哲三,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.0,0.5,**,11-10,34.7-35.0,34.6,506(0),,,リクエストソング,454.6
30,2010/12/11,5阪神3,小雨,10,六甲アイランドS(1600万下),201009050310,,18,3,5,12.5,5,7,下原理,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.7,0.8,**,14-14,34.8-34.4,33.9,506(-2),,,サングレアズール,
31,2010/11/20,6京都5,晴,11,修学院S(1600万下),201008060511,,15,6,11,18.7,7,11,吉田稔,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.8,0.5,**,5-6,34.9-34.8,34.7,508(-4),,,ダンツホウテイ,
32,2010/09/04,2小倉7,晴,10,佐世保S(1600万下),201010020710,,18,1,2,11.1,6,11,浜中俊,57.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.1,0.8,**,12-14,32.4-34.9,34.9,512(+6),,,ブライドルアップ,
33,2010/07/31,2新潟5,曇,11,新潟日報賞(1600万下),201004020511,,18,3,6,8.8,4,8,西田雄一,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.5,0.6,**,12-12,35.1-34.7,34.0,506(+4),,,キングストリート,
34,2010/06/19,3阪神1,晴,10,ストークS(1600万下),201009030110,,17,5,9,40.1,14,2,浜中俊,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.1,0.0,**,8-9,34.7-34.9,34.3,502(+4),,,マイネルクラリティ,722.0
35,2010/05/02,1新潟2,晴,10,谷川岳S(OP),201004010210,,14,5,7,15.3,8,10,上村洋行,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.2,0.8,**,7-9,35.8-34.3,34.0,498(+2),,,ラインプレアー,
36,2010/04/03,2阪神3,晴,10,コーラルS(OP),201009020310,,16,8,16,121.7,14,12,北村友一,55.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.7,1.9,**,15-15,34.5-36.3,36.6,496(-14),,,ナムラタイタン,
37,2010/01/16,1中山5,晴,11,ニューイヤーS(OP),201006010511,,16,3,6,25.5,10,11,戸崎圭太,54.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.0,1.0,**,12-14-15,34.6-35.7,35.4,510(+8),,,レッドスパーダ,
38,2009/12/19,5中山5,晴,11,ディセンバーS(OP),200906050511,,9,1,1,12.1,5,9,柴田善臣,54.0,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:49.0,0.5,**,3-3-3-3,37.5-34.4,34.4,502(+4),,,ショウワモダン,
39,2009/11/28,5東京7,晴,11,キャピタルS(OP),200905050711,,18,8,17,8.8,5,7,Ｍデムー,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,0.6,**,16-10,34.1-34.5,34.4,498(-4),,,トライアンフマーチ,
40,2009/11/07,5京都1,晴,10,長岡京S(1600万下),200908050110,,18,7,13,3.6,1,1,四位洋文,56.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.1,-0.2,**,5-5,35.6-33.7,33.2,502(+4),,,(ルミナスハーバー),"1,822.0"
41,2009/10/18,4京都4,晴,10,清水S(1600万下),200908040410,,18,8,17,6.1,3,3,四位洋文,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.6,0.1,**,9-8,35.2-34.5,34.0,498(0),,,アンノルーチェ,456.7
42,2009/10/04,4中山8,晴,10,秋風S(1600万下),200906040810,,16,2,4,8.3,3,6,四位洋文,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.6,0.3,**,5-9-8,34.7-35.2,34.7,498(+8),,,マイネルファルケ,
43,2009/05/10,2東京6,晴,11,NHKマイルC(G1),200905020611,,18,7,14,89.1,15,7,蛯名正義,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,0.9,**,9-8,34.3-35.2,34.0,490(0),,,ジョーカプチーノ,
44,2009/04/26,3京都2,曇,9,橘S(OP),200908030209,,16,7,14,4.8,2,3,和田竜二,57.0,0.0,1.0,1200,0.0,0.0,0.0,1.0,**,1:10.8,0.2,**,10-9,34.4-36.2,35.4,490(+2),,,グランプリエンゼル,484.9
45,2009/04/04,2阪神3,雨,9,マーガレットS(OP),200909020309,,12,6,7,9.8,4,2,和田竜二,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.7,0.1,**,9-6,34.2-35.1,34.7,488(+2),,,ラインブラッド,768.4
46,2009/02/28,1阪神1,晴,11,アーリントンC(G3),200909010111,,13,6,9,67.2,13,5,木村健,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.8,0.2,**,7-7,34.8-36.4,35.3,486(-6),,,ダブルウェッジ,400.0
47,2009/01/31,1東京1,曇,9,クロッカスS(OP),200905010109,,13,7,10,19.2,8,4,後藤浩輝,57.0,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:25.6,0.6,**,10-11,35.7-37.0,36.5,492(-2),,,サンカルロ,290.0
48,2008/12/27,5阪神7,晴,9,さざんかS(OP),200809050709,,8,1,1,59.2,8,1,小牧太,55.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.8,0.0,**,4-5,34.9-36.0,35.6,494(-2),,,(グローリールピナス),"1,624.5"
49,2008/12/13,5阪神3,晴,6,2歳500万下,200809050306,,14,3,4,6.1,3,9,後藤浩輝,55.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.8,0.7,**,5-6,34.7-36.6,36.8,496(-4),,,アイレンベルク,
50,2008/11/15,5京都3,曇,6,2歳500万下,200808050306,,11,8,11,4.0,2,7,岩田康誠,55.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:13.2,1.1,**,5-6,34.9-37.2,37.8,500(-8),,,ラインオブナイト,
51,2008/11/08,5京都1,小雨,6,2歳500万下,200808050106,,11,6,6,5.8,3,2,和田竜二,55.0,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.4,0.2,**,8-10,33.9-35.3,34.5,508(+4),,,ラブチャーミー,280.0
52,2008/10/18,4京都3,晴,5,2歳新馬,200808040305,,12,8,11,3.9,2,1,和田竜二,55.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.1,0.0,**,2-2,34.7-35.4,35.4,504(0),,,(ダブルウェッジ),700.0
