,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
0,2008/02/24,1東京8,晴,11,フェブラリーS(G1),200805010811,,16,7,14,36.9,10,7,藤田伸二,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:36.5,1.2,**,2-2,34.8-36.2,37.3,424(+7),,,ヴァーミリアン,
1,2008/01/16,大井,晴,11,TCK女王盃競走(G3),200844011611,,14,6,10,2.4,1,2,藤田伸二,57,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:54.3,0.2,**,2-2-2-2,39.0-37.0,37.0,417(-5),,,ラピッドオレンジ,"1,050.0"
2,2007/12/05,船橋,晴,10,クイーン賞(G3),200743120510,,14,8,14,6.5,4,3,藤田伸二,56,1.0,0.0,1800,1.0,0.0,0.0,0.0,**,1:52.5,0.9,**,3-3-3-3,35.6-38.5,39.2,422(-2),,,ホワイトメロディー,600.0
3,2007/11/11,5京都4,晴,11,エリザベス女王杯(G1),200708050411,,13,1,1,22.0,8,12,藤田伸二,56,0.0,1.0,2200,0.0,1.0,0.0,0.0,**,2:13.0,1.1,**,3-3-3-3,36.2-34.1,34.9,424(-4),,,ダイワスカーレット,
4,2007/10/14,4東京5,曇,11,府中牝馬S(G3),200705040511,,16,4,8,7.8,4,1,藤田伸二,55,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:45.4,-0.3,**,4-4-4,35.1-34.3,33.9,428(-8),,,(アサヒライジング),"3,960.2"
5,2007/08/12,1札幌2,晴,9,クイーンS(G3),200701010209,,12,7,10,7.1,4,7,藤田伸二,56,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.2,0.5,**,4-5-5-2,36.1-34.7,34.9,436(+8),,,アサヒライジング,
6,2007/06/10,3東京8,曇,11,エプソムC(G3),200705030811,,18,6,12,6.5,3,9,藤田伸二,55,0.0,1.0,1800,1.0,0.0,0.0,0.0,**,1:49.2,0.9,**,2-2-3,35.5-35.8,36.4,428(-4),,,エイシンデピュティ,
7,2007/05/13,2東京8,晴,11,ヴィクトリアマイル(G1),200705020811,,18,8,16,32.6,8,3,藤田伸二,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:32.6,0.1,**,6-6,34.8-34.3,33.4,432(-2),,,コイウタ,"2,355.2"
8,2007/04/01,3中山4,晴,11,ダービー卿チャレンジ(G3),200706030411,,15,4,7,11.6,6,6,藤田伸二,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.7,0.6,**,3-3-3,35.0-35.4,35.8,434(+6),,,ピカレスクコート,
9,2006/11/19,6京都6,小雨,11,マイルチャンピオンS(G1),200608060611,,18,8,18,27.4,7,13,藤田伸二,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.9,1.2,**,7-8,34.0-35.2,35.7,428(+4),,,ダイワメジャー,
10,2006/10/15,4東京4,晴,11,府中牝馬S(G3),200605040411,,16,2,3,4.8,2,1,後藤浩輝,55,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.5,0.0,**,3-2-2,36.0-34.2,33.9,424(0),,,(サンレイジャスパー),"3,967.2"
11,2006/08/13,1札幌2,晴,9,クイーンS(G3),200601010209,,14,6,9,5.1,3,1,藤田伸二,55,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:46.7,-0.3,**,6-5-4-1,34.4-36.3,35.9,424(+2),,,(ヤマニンシュクル),"3,950.4"
12,2006/06/11,3東京8,雨,11,エプソムC(G3),200605030811,,18,2,3,27.2,10,4,藤田伸二,55,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:49.5,0.3,**,4-2-2,35.1-37.1,36.9,422(0),,,トップガンジョー,620.0
13,2006/05/14,2東京8,曇,11,ヴィクトリアマイル(G1),200605020811,,18,7,15,82.9,11,6,藤田伸二,55,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:34.6,0.6,**,4-4,35.4-34.3,34.5,422(-2),,,ダンスインザムード,
14,2006/04/08,2阪神5,晴,11,サンスポ杯阪神牝馬S(G2),200609020511,,12,3,3,28.4,7,12,Ｍデムー,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:23.3,2.1,**,2-2,33.8-36.2,38.3,424(+16),,,ラインクラフト,
15,2005/10/29,4京都7,曇,11,毎日放送賞スワンS(G2),200508040711,,18,2,4,7.3,3,15,松永幹夫,53,0.0,1.0,1400,0.0,0.0,1.0,0.0,,1:22.8,1.3,,7-5,34.3-35.9,36.8,408(-8),,,コスモサンビーム,
16,2005/10/16,4京都4,晴,11,秋華賞(G1),200508040411,,18,4,8,20.6,3,12,後藤浩輝,55,0.0,1.0,2000,0.0,1.0,0.0,0.0,,2:01.1,1.9,,7-7-9-5,35.6-35.0,36.4,416(-8),,,エアメサイア,
17,2005/08/14,1札幌2,曇,9,クイーンS(G3),200501010209,,14,5,7,2.9,1,4,後藤浩輝,52,0.0,1.0,1800,0.0,1.0,0.0,0.0,,1:47.2,0.5,,3-3-3-3,36.0-35.8,35.6,424(+2),,,レクレドール,590.0
18,2005/05/08,2東京6,曇,11,NHKマイルC(G1),200505020611,,18,7,13,36.6,10,2,後藤浩輝,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:33.9,0.3,,6-4,35.5-34.2,33.8,422(+4),,,ラインクラフト,"3,814.0"
19,2005/04/10,2阪神6,晴,11,桜花賞(G1),200509020611,,18,5,9,20.0,10,3,Ｍデムー,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:33.6,0.1,,3-2-2,33.8-35.5,35.0,418(+2),,,ラインクラフト,"2,578.3"
20,2005/03/13,1阪神6,曇,11,フィリーズレビュー(G2),200509010611,,15,4,6,28.4,7,2,武幸四郎,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,,1:21.2,0.0,,4-5,34.4-35.1,34.9,416(+4),,,ラインクラフト,"2,136.4"
21,2005/02/05,2京都3,晴,10,エルフィンS(OP),200508020310,,12,8,12,6.0,3,6,武幸四郎,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:36.5,0.5,,4-4,36.3-34.6,34.6,412(-6),,,エアメサイア,
22,2005/01/16,1京都6,晴,10,紅梅S(OP),200508010610,,13,1,1,4.0,2,3,武幸四郎,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,,1:24.4,0.1,,4-5,36.9-35.0,34.6,418(0),,,エリモファイナル,484.5
23,2004/12/05,5阪神2,晴,11,阪神ジュベナイルF(G1),200409050211,,18,7,14,36.6,11,5,武幸四郎,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:35.5,0.3,,6-7-8,35.2-35.8,35.2,418(-8),,,ショウナンパントル,600.0
24,2004/10/30,4京都7,雨,3,2歳未勝利,200408040703,,14,1,1,2.5,1,1,武幸四郎,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:35.3,-0.4,,3-3,35.0-36.0,35.7,426(-6),,,(トーホウレビン),500.0
25,2004/10/09,4京都1,雨,4,2歳新馬,200408040104,,10,7,7,3.4,2,2,武幸四郎,54,0.0,1.0,1400,1.0,0.0,0.0,0.0,,1:24.8,0.2,,2-2,37.1-35.5,35.7,432(0),,,マヤノスターダム,280.0
