,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2015/01/25,1中山9,晴,11,アメリカジョッキーC(G2),201506010911,,17,8,16,525.1,17,17,的場勇人,56.0,0.0,1.0,2200,0.0,0.0,1.0,0.0,**,2:16.1,2.5,**,5-2-1-3,37.7-34.6,37.1,520(0),,,クリールカイザー,
1,2015/01/17,1京都6,晴,11,大和S(OP),201508010611,,16,5,9,282.4,16,15,岡田祥嗣,57.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:24.5,1.2,**,15-16,35.0-36.3,36.2,520(+6),,,キクノストーム,
2,2014/12/13,4中山3,晴,11,ラピスラズリS(OP),201406040311,,16,6,11,284.9,16,15,的場勇人,57.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.5,1.2,**,16-16,33.9-34.4,33.4,514(+6),,,プリンセスメモリー,
3,2014/08/17,2新潟6,曇,11,関屋記念(G3),201404020611,,16,2,3,306.4,16,16,的場勇人,56.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.6,2.1,**,1-1,34.9-34.4,36.5,508(-4),,,クラレント,
4,2014/05/04,1新潟2,晴,11,谷川岳S(OP),201404010211,,16,8,15,166.6,12,15,木幡初広,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.4,1.2,**,5-5,37.4-32.8,33.7,512(0),,,サンレイレーザー,
5,2014/04/27,3京都2,晴,11,読売マイラーズC(G2),201408030211,,16,1,1,419.1,16,15,藤岡佑介,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,1.9,**,11-12,34.9-33.6,34.0,512(+2),,,ワールドエース,
6,2014/04/13,3中山6,晴,11,春雷S(OP),201406030611,,15,2,3,174.1,15,13,田中勝春,57.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.8,0.9,**,14-14,33.1-34.8,33.8,510(0),,,アフォード,
7,2014/02/17,1東京4,晴,11,東京新聞杯(G3),201405010411,,14,1,1,268.4,14,12,岩田康誠,56.0,0.0,1.0,1600,0.0,0.0,0.0,1.0,**,1:34.6,1.4,**,11-11,34.2-35.1,35.5,510(-2),,,ホエールキャプチャ,
8,2014/02/02,2京都2,晴,11,シルクロードS(G3),201408020211,,16,8,15,675.2,16,14,松田大作,54.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.0,1.6,**,15-16,34.1-33.3,34.0,512(-4),,,ストレイトガール,
9,2013/12/23,5阪神9,晴,11,阪神C(G2),201309050911,,18,6,11,264.1,16,15,松田大作,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.5,1.1,**,15-15,35.0-34.8,34.8,516(+4),,,リアルインパクト,
