,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,稍,良,不,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2013/01/13,1中山4,晴,11,ニューイヤーS(OP),201306010411,,16,1,2,5.9,2,3,柴田善臣,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:33.8,0.3,**,7-8-6,35.0-34.8,34.6,496(-6),,,ミトラ,535.1
1,2012/12/15,5中山5,雨,11,ディセンバーS(OP),201206050511,,15,2,3,5.2,2,8,松岡正海,55,1.0,0.0,1800,1.0,0.0,0.0,0.0,**,1:48.2,0.4,**,10-10-11-11,36.3-36.1,35.3,502(+10),,,ベールドインパクト,
2,2012/10/07,4東京2,晴,11,毎日王冠(G2),201205040211,,16,3,5,124.0,15,10,北村宏司,56,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:45.6,0.6,**,5-12-12,34.5-35.4,33.4,492(-12),,,カレンブラックヒル,
3,2012/08/26,2小倉10,晴,11,小倉日経OP(OP),201210021011,,16,5,10,9.9,4,13,北村友一,55,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:46.1,0.9,**,4-6-6-6,35.5-35.2,35.5,504(+2),,,ダローネガ,
4,2010/05/09,2東京6,晴,11,NHKマイルC(G1),201005020611,,18,2,4,2.7,2,4,横山典弘,57,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:31.9,0.5,**,2-2,33.4-35.1,35.2,502(+2),,,ダノンシャンティ,"1,400.0"
5,2010/04/10,3中山5,晴,11,ニュージーランドT(G2),201006030511,,16,8,16,3.4,1,1,横山典弘,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:32.9,-0.3,**,8-2-2,34.9-34.9,34.8,500(0),,,(ダイワバーバリアン),"5,521.8"
6,2010/03/21,2中山8,晴,11,フジTVスプリングS(G2),201006020811,,15,6,11,7.1,3,4,北村友一,56,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:48.6,0.4,**,12-11-10-9,35.8-35.6,34.9,500(+2),,,アリゼオ,810.0
7,2010/02/13,1中京7,晴,10,ビオラ賞(500万下),201007010710,,9,2,2,1.4,1,1,北村友一,56,1.0,0.0,2000,0.0,1.0,0.0,0.0,**,2:02.0,-0.6,**,4-3-3-2,34.9-36.5,36.3,498(-8),,,(アルティスト),"1,024.5"
8,2010/01/24,1中京2,晴,6,3歳新馬,201007010206,,15,8,16,3.6,2,1,北村友一,56,1.0,0.0,2000,0.0,1.0,0.0,0.0,**,2:02.1,-1.4,**,2-2-2-2,34.7-36.4,36.2,506(0),,,(オーパスクイーン),700.0
