,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2012/12/12,高知,晴,10,須崎かわうその里特別,201254121210,,7,6,6,46.9,7.0,6,別府真衣,55,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:49.2,3.5,,7-6-5-6,,42.1,480(-4),,,グランシュヴァリエ,
1,2012/11/18,高知,晴,10,梼原雲の上のまち特別,201254111810,,7,2,2,,,取,別府真衣,55,1.0,0.0,1400,1.0,0.0,0.0,0.0,,,,,,,,計不,,,ノーブルマン,
2,2012/10/21,高知,晴,8,Aー2,201254102108,,9,8,8,35.0,6.0,1,別府真衣,55,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:47.0,-0.2,,8-8-8-4,,40.5,484(+4),,,(ブレーヴキャンター),15.0
3,2012/09/22,高知,雨,9,A ー2,201254092209,,9,2,2,36.1,9.0,7,別府真衣,55,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:46.9,0.9,,8-8-9-7,,40.1,480(+3),,,スウィングベル,
4,2012/08/24,高知,晴,10,建依別賞,201254082410,,10,2,2,58.6,8.0,7,別府真衣,57,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:31.5,2.0,,10-7-9-9,,40.0,477(-3),,,リワードアリオン,
5,2012/08/11,高知,曇,10,東洋町生見海岸特別,201254081110,,8,1,1,39.5,7.0,4,別府真衣,55,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:31.7,0.9,,6-5-5-4,,39.8,480(+1),,,ナムラハンター,1.5
6,2012/07/22,高知,曇,9,よさこい鳴子踊り特別,201254072209,,7,2,2,19.5,5.0,3,別府真衣,55,1.0,0.0,1300,0.0,0.0,0.0,1.0,,1:25.3,0.6,,5-5-4-3,,39.5,479(0),,,マイネリスペクト,1.8
7,2012/07/06,高知,曇,8,上野圭澄生誕記念特別,201254070608,,6,3,3,2.7,2.0,2,別府真衣,55,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:32.4,0.3,,2-2-1-1,,39.2,479(-2),,,マルハチゲティ,3.8
8,2012/06/23,高知,小雨,8,秋月律子誕生日特別,201254062308,,8,5,5,4.0,3.0,3,別府真衣,55,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:45.6,0.6,,1-1-1-2,,39.5,481(-2),,,フジヤマワカムシャ,1.8
9,2012/06/16,高知,雨,9,Aイ Bイ 混合,201254061609,,7,5,5,33.1,5.0,3,別府真衣,55,1.0,0.0,1300,1.0,0.0,0.0,0.0,,1:23.3,0.7,,3-4-3-3,,37.9,483(+3),,,コスモワッチミー,1.8
10,2012/06/10,高知,晴,8,宿毛沖の島特別,201254061008,,9,5,5,40.6,6.0,9,別府真衣,55,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:49.5,2.0,,9-8-8-9,,42.2,480(-1),,,バウンサー,
11,2012/06/02,高知,曇,10,紫陽花街道特別,201254060210,,9,1,1,10.4,4.0,6,別府真衣,55,1.0,0.0,1300,0.0,0.0,1.0,0.0,,1:27.1,2.2,,4-4-4-4,,41.3,481(+7),,,カモンネイチャ,
12,2012/05/18,高知,晴,4,天狗高原特別,201254051804,,10,6,6,32.5,4.0,2,別府真衣,55,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:31.8,0.2,,4-4-4-2,,40.0,474(0),,,ナムラハンター,3.8
13,2012/05/07,高知,曇,9,岡部幸雄記念特別,201254050709,,7,4,4,12.7,4.0,2,別府真衣,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:47.6,0.7,,1-1-1-2,,39.1,474(-1),,,カモンネイチャ,3.8
14,2012/04/28,高知,晴,4,ヤイロチョウ特別,201254042804,,9,7,7,12.9,3.0,3,別府真衣,55,1.0,0.0,1300,1.0,0.0,0.0,0.0,,1:25.4,0.8,,5-4-3-3,,39.8,475(+4),,,コスモワッチミー,1.8
15,2012/04/21,高知,小雨,11,ファイナルレース,201254042111,,8,1,1,33.5,6.0,5,別府真衣,55,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:47.7,1.8,,1-1-1-3,,41.7,471(+3),,,ウェイアヘッド,0.8
16,2012/04/08,高知,晴,9,ゆるミスそよかぜ特別,201254040809,,11,7,8,162.9,10.0,9,倉兼育康,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:48.5,2.0,,5-5-5-6,,41.9,468(-2),,,シーアクロス,
17,2012/03/25,高知,晴,9,鏡野公園の桜特別,201254032509,,9,4,4,4.9,3.0,7,倉兼育康,56,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:34.5,1.8,,5-5-5-5,,39.7,470(+9),,,キングサラディン,
18,2012/03/12,福山,晴,10,大高坂賞,201253031210,,10,8,10,10.2,4.0,9,倉兼育康,56,1.0,0.0,1800,0.0,0.0,0.0,1.0,,2:00.6,1.7,,3-3-2-3,,42.0,461(-10),,,クラマテング,
19,2012/02/27,高知,晴,3,だるま夕日特別,201254022703,,11,7,8,12.5,4.0,11,西山裕貴,56,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:52.3,5.3,,3-3-4-11,,44.6,471(-5),,,レーザーブレイド,
20,2012/02/10,高知,曇,10,維新の夜明け特別,201254021010,,9,7,7,1.9,1.0,2,倉兼育康,56,1.0,0.0,1300,0.0,0.0,0.0,1.0,,1:24.7,0.5,,2-2-2-1,,39.5,476(+4),,,ステージプレゼンス,3.8
21,2012/01/05,1中山1,晴,10,初日の出S(1600万下),201206010110,,16,5,9,175.4,14.0,15,後藤浩輝,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:13.0,2.0,**,5-5,33.1-37.9,39.0,472(0),,,コンフォーコ,
22,2011/12/18,5中山6,晴,10,仲冬S(1600万下),201106050610,,16,1,1,59.5,11.0,13,池添謙一,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.5,1.3,**,15-15,32.8-37.4,35.9,472(+2),,,エベレストオー,
23,2011/11/20,5東京6,晴,10,奥多摩S(1600万下),201105050610,,18,2,3,215.5,17.0,7,柴田大知,53,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.5,0.9,**,12-8,33.9-36.0,36.2,470(+6),,,ヤマカツハクリュウ,
24,2011/05/28,3東京3,雨,10,鎌倉S(1600万下),201105030310,,16,6,12,32.9,10.0,13,後藤浩輝,57,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:24.9,1.7,**,15-12,34.9-36.1,36.8,464(0),,,サウンドアクシス,
25,2011/04/24,2東京2,晴,12,被災地支援きずな賞(1600万下),201105020212,,16,7,13,55.3,12.0,10,後藤浩輝,54,1.0,0.0,1600,0.0,0.0,0.0,1.0,**,1:37.9,1.5,**,6-4,34.8-36.9,38.0,464(-8),,,タイセイレジェンド,
26,2010/11/20,5東京5,晴,12,3歳上1000万下,201005050512,,16,8,16,23.9,7.0,1,池添謙一,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.2,-0.3,**,1-1,35.7-37.5,37.5,472(+4),,,(エイワナギ),"1,050.0"
27,2010/08/29,3新潟6,晴,9,妙高特別(1000万下),201004030609,,15,7,13,12.3,5.0,9,北村宏司,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:12.5,1.0,**,11-10,34.6-36.9,36.8,468(-4),,,タガノシュペリエル,
28,2010/06/27,2福島4,雨,10,鶴ヶ城特別(1000万下),201003020410,,16,4,8,14.7,7.0,8,北村宏司,57,1.0,0.0,1150,0.0,1.0,0.0,0.0,**,1:08.5,1.2,**,11-10,31.1-36.2,36.0,472(+4),,,クリスタルボーイ,
29,2010/03/07,2中山4,雨,10,ブラッドストーンS(1600万下),201006020410,,16,8,15,17.8,8.0,9,蛯名正義,54,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:10.5,0.7,**,13-15,33.2-36.6,35.7,468(0),,,ストレートイン,
30,2010/02/13,1東京5,小雨,10,銀蹄S(1600万下),201005010510,,16,5,10,27.6,7.0,6,武士沢友,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:24.2,0.7,**,8-7,35.4-35.9,36.1,468(-2),,,セイカアレグロ,
31,2010/01/05,1中山1,晴,10,初日の出S(1600万下),201006010110,,16,1,2,145.5,13.0,3,武士沢友,56,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.2,1.1,**,12-10,33.4-36.7,36.7,470(+8),,,サマーウインド,455.5
32,2009/12/13,5阪神4,曇,12,御影S(1600万下),200909050412,,16,3,5,121.7,12.0,9,鮫島良太,56,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:23.5,1.4,**,13-15,34.8-35.7,35.4,462(-8),,,セイクリムズン,
33,2009/11/21,5東京5,晴,10,銀嶺S(1600万下),200905050510,,16,7,14,49.4,10.0,12,ムンロ,56,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.6,1.7,**,3-2,35.3-36.4,37.9,470(+6),,,ケイアイテンジン,
