,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2012/01/14,1中山4,晴,11,ニューイヤーS(OP),201206010411,,16,2,4,36.3,8,13,的場勇人,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.9,1.5,**,12-14-15,34.1-35.5,35.7,502(+8),,,コスモセンサー,
1,2011/09/25,4中山6,晴,11,産経賞オールカマー(G2),201106040611,,9,8,8,77.3,8,7,田辺裕信,57.0,0.0,1.0,2200,0.0,0.0,1.0,0.0,**,2:12.0,0.8,**,7-7-6-7,36.2-35.5,35.2,494(+2),,,アーネストリー,
2,2011/09/11,4中山2,晴,11,京成杯オータムH(G3),201106040211,,14,4,6,49.6,10,6,的場勇人,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.4,0.5,**,14-13-12,34.0-35.3,34.2,492(-4),,,フィフスペトル,
3,2011/08/27,4新潟5,晴,11,朱鷺S(OP),201104040511,,12,6,8,34.0,9,6,的場勇人,56.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.6,0.5,**,8-8,34.2-35.3,34.9,496(+8),,,オセアニアボス,
4,2011/06/26,3中山4,曇,11,夏至S(OP),201106030411,,14,7,11,29.4,8,10,大野拓弥,56.0,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:48.0,1.2,**,13-12-10-10,36.0-34.4,34.6,488(-32),,,フィフスペトル,
5,2011/01/15,1中山5,曇,11,ニューイヤーS(OP),201106010511,,16,7,13,12.9,5,11,田中勝春,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.6,0.7,**,5-7-9,35.0-35.8,34.9,520(+10),,,コスモセンサー,
6,2010/12/26,5阪神8,晴,12,2010ファイナルS(OP),201009050812,,14,5,7,14.4,5,5,的場勇人,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.8,0.7,**,9-8,35.9-34.3,34.2,510(0),,,シルポート,220.0
7,2010/11/28,5東京8,晴,9,キャピタルS(OP),201005050809,,18,5,9,9.3,5,3,田中勝春,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.5,0.3,**,16-16,35.0-34.8,33.9,510(+2),,,サンディエゴシチー,556.5
8,2010/11/13,5東京3,晴,10,オーロC(OP),201005050310,,18,8,18,24.7,9,2,田中勝春,54.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.2,**,10-9,34.9-34.4,33.9,508(+10),,,リビアーモ,892.2
9,2010/09/12,4中山2,晴,11,京成杯オータムH(G3),201006040211,,14,4,5,9.5,6,10,田中勝春,54.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,0.5,**,8-9-8,35.4-34.3,34.1,498(-2),,,ファイアーフロート,
10,2010/08/08,2新潟8,曇,11,関屋記念(G3),201004020811,,18,4,8,12.7,4,7,田中勝春,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,0.4,**,13-14,36.2-33.2,32.4,500(+8),,,レッツゴーキリシマ,
11,2010/07/04,3阪神6,晴,10,米子S(OP),201009030610,,18,1,2,15.6,9,11,赤木高太,54.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.7,0.9,**,7-7,33.8-37.2,36.5,492(0),,,タマモナイスプレイ,
12,2009/10/31,4東京7,晴,10,紅葉S(1600万下),200905040710,,18,1,2,20.8,9,1,田中勝春,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.5,-0.2,**,13-13,35.1-34.3,33.3,492(+4),,,(マイネルエルフ),"1,826.9"
